-1e+20	-770.361939658773
-4.44048407888845e+17	-676.259152349217
-4440484078888.45	-476.259152349217
-444048407.888845	-316.259152349217
-444048.407888845	-196.259152345393
-4440.48407888845	-116.25911411175
-444.048407888845	-76.2553279662313
-380.397512168439	-73.566234751936
-325.870478743299	-70.8766381777274
-279.159472708027	-68.186355465017
-239.144127148787	-65.4951373495598
-204.86467106051	-62.8026437980077
-175.498909168775	-60.1084107697015
-150.342501515709	-57.4118046480436
-128.792069814315	-54.7119596300291
-110.330725375899	-52.0076914440493
-94.5156714968722	-49.2973779652063
-80.9675829472618	-46.5787931233399
-69.3615078271826	-43.848874119605
-59.4190735716289	-41.1033919173241
-50.9018101640374	-38.3364785644977
-43.6054304154085	-35.539936988308
-37.3549301210592	-32.7022091132059
-32.0003905719076	-29.8067844635112
-27.4133827432147	-26.8296439060505
-23.4838869149834	-23.7349299340447
-20.1176538408867	-20.4670896365401
-18.5299015671683	-18.6312034492382
-17.233944173165	-16.9352726572879
-15.4165355091159	-14.1420713605655
-13.8175933950916	-11.0853146481743
-12.5923000307184	-8.12426949598814
-11.6387523758124	-5.20290917709724
-10.8869217088499	-2.27238130975803
-10.287532530067	0.697014842426325
-9.80516655627226	3.67219644975058
-9.41387306014746	6.43876581590249
-9.0943070025193	8.4497006986222
-8.83182188064166	9.14568448223482
-8.57691275539445	8.60609015696925
-8.28575839434136	7.0994513328072
-7.95509972051259	5.19097820526215
-7.58209779686334	3.29775055739503
-7.16465864432317	1.58804161297281
-6.70184184805599	0.110855834579589
-6.1943471439769	-1.12261699893035
-5.64505522062106	-2.10753314408405
-5.05957241075715	-2.83490548195698
-4.99854363104008	-2.89367702949789
-4.8762393693202	-3.00226402436119
-4.28204116473042	-3.360507688768
-3.66824377056215	-3.44087012763555
-3.14242947291123	-3.26883953763684
-3.11231334771876	-3.25195905936776
-2.69198657719191	-2.93337880359539
-2.3061111774349	-2.50041062509503
-1.97554802380838	-2.02145573086859
-1.69236853477042	-1.53672318382413
-1.44978062945778	-1.07604177093968
-1.24196581912705	-0.659332246065128
-1.06393965027441	-0.297471770143333
-0.911432152151877	0.00619084296339892
-0.780785421204997	0.253843305762689
-0.668865885987177	0.451127630999677
-0.572989148218163	0.6053323116073
-0.490855597293939	0.724061528175291
-0.420495253957329	0.814406970957392
-0.360220520200681	0.882533782723417
-0.308585702103588	0.933552772739248
-0.264352334757926	0.971561469143219
-0.226459477595977	0.99976725932279
-0.193998267652922	1.02063759097908
-0.166190120421806	1.0360468503988
-0.142368055446904	1.04740583067281
-0.12196069874845	1.05576924740721
-0.104478578375735	1.06192172074843
-0.089502384386374	1.06644483014408
-0.0766729116665194	1.06976851185287
-0.0656824443697935	1.07220997979358
-0.0562673753300918	1.07400294495854
-0.0482018834243238	1.07531941597848
-0.0412925172361743	1.07628589179692
-0.0353735551096605	1.07699534997623
-0.0303030303030303	1.07751610131119
-0.00303030303030303	1.07893815041342
-3.03030303030303e-05	1.07895251654182
-3.03030303030303e-08	1.07895251797858
-3.03030303030303e-12	1.07895251797858
-3.03030303030303e-17	1.07895251797858
-1e-20	1.07895251797858
1e-20	1.07895251797858
3.03030303030303e-17	1.07895251797858
3.03030303030303e-12	1.07895251797858
3.03030303030303e-08	1.07895251797858
3.03030303030303e-05	1.07895251654182
0.00303030303030303	1.07893815041342
0.0303030303030303	1.07751610131119
0.0353735551096605	1.07699534997623
0.0412925172361743	1.07628589179692
0.0482018834243238	1.07531941597848
0.0562673753300918	1.07400294495854
0.0656824443697935	1.07220997979358
0.0766729116665194	1.06976851185287
0.089502384386374	1.06644483014408
0.104478578375735	1.06192172074843
0.12196069874845	1.05576924740721
0.142368055446904	1.04740583067281
0.166190120421806	1.0360468503988
0.193998267652922	1.02063759097908
0.226459477595977	0.99976725932279
0.264352334757926	0.971561469143219
0.308585702103588	0.933552772739248
0.360220520200681	0.882533782723417
0.420495253957329	0.814406970957392
0.490855597293939	0.724061528175291
0.572989148218163	0.6053323116073
0.668865885987177	0.451127630999677
0.780785421204997	0.253843305762689
0.911432152151877	0.00619084296339892
1.06393965027441	-0.297471770143333
1.24196581912705	-0.659332246065128
1.44978062945778	-1.07604177093968
1.69236853477042	-1.53672318382413
1.97554802380838	-2.02145573086859
2.3061111774349	-2.50041062509503
2.69198657719191	-2.93337880359539
3.11231334771876	-3.25195905936776
3.14242947291123	-3.26883953763684
3.66824377056215	-3.44087012763555
4.28204116473042	-3.360507688768
4.8762393693202	-3.00226402436119
4.99854363104008	-2.89367702949789
5.05957241075715	-2.83490548195698
5.64505522062106	-2.10753314408405
6.1943471439769	-1.12261699893035
6.70184184805599	0.110855834579589
7.16465864432317	1.58804161297281
7.58209779686334	3.29775055739503
7.95509972051259	5.19097820526215
8.28575839434136	7.0994513328072
8.57691275539445	8.60609015696925
8.83182188064166	9.14568448223482
9.0943070025193	8.4497006986222
9.41387306014746	6.43876581590249
9.80516655627226	3.67219644975058
10.287532530067	0.697014842426325
10.8869217088499	-2.27238130975803
11.6387523758124	-5.20290917709724
