-15.707963267949	-540
-15.5048350606474	-495.047049432581
-15.264012303789	-469.645336529809
-14.9793279514036	-454.756851439353
-14.6439666269716	-443.515858693208
-14.2505629023546	-433.316495513611
-13.7913958585879	-422.998090516802
-13.258716808197	-411.892600618263
-12.6452525058834	-399.48035680596
-11.944927017124	-385.170111622107
-11.1538367357765	-367.887681546301
-10.9281762165121	-362.502267306786
-10.3265157340375	-346.112938696022
-9.8423219000547	-328.631773497927
-9.44954565049732	-308.056937634642
-9.30225354230619	-297.792392621244
-9.12876864079973	-283.405680297352
-8.86528886728766	-257.557725798299
-8.60941379861384	-232.216393083754
-8.31715614774751	-208.884227696772
-7.98524448789037	-190.095316074296
-7.61082912423221	-175.055961108336
-7.19180814285396	-162.315962618901
-6.72723756534555	-150.822980296759
-6.21781977917605	-139.9480198171
-5.66644638885766	-129.347052765368
-5.07874497159383	-118.853030270364
-4.94260870355057	-116.503298843046
-4.23556819977791	-104.606932300663
-3.62966988709473	-94.5887628642532
-3.1104453683388	-85.8698929297889
-2.66549595152419	-78.0537038750887
-2.28419657837822	-70.8673920175212
-1.95744210592075	-64.1368582956905
-1.67742988248056	-57.7687017888425
-1.43747342622692	-51.7315035675469
-1.23184275699972	-46.035236320802
-1.05562756868183	-40.7107064398117
-0.904619974772778	-35.7920253383451
-0.775214027215834	-31.3044923698047
-0.664319609063618	-27.2585931617795
-0.569288644803593	-23.6491369144747
-0.487851866301413	-20.4576645825555
-0.418064624380279	-17.6562640652715
-0.358260452057468	-15.2114573486266
-0.307011270562973	-13.0874508451825
-0.263093287889815	-11.2485193983821
-0.22545777555901	-9.66057038701184
-0.193206025770241	-8.29204989097409
-0.165567890933798	-7.11437297030085
-0.141883393123903	-6.10203619188877
-0.121586964300955	-5.2325334142366
-0.104193940971031	-4.48616033470181
-0.0892889907852528	-3.845764747708
-0.0765161947148684	-3.29647853278839
-0.0655705479718631	-2.82545294027141
-0.0561906767234326	-2.42160919209995
-0.0481525966809395	-2.07541033225702
-0.0412643645231325	-1.77865652538638
-0.0353614944336318	-1.52430380442527
-0.0303030303030303	-1.30630505156863
-0.00303030303030303	-0.13064501769371
-3.03030303030303e-05	-0.00130645164305722
-3.03030303030303e-08	-1.30645163181714e-06
-3.03030303030303e-12	-1.30638102986432e-10
-3.03030303030303e-17	1.27222187258541e-14
-1e-20	1.27222187258541e-14
1e-20	1.27222187258541e-14
3.03030303030303e-17	1.27222187258541e-14
3.03030303030303e-12	-1.30638102986432e-10
3.03030303030303e-08	-1.30645163181714e-06
3.03030303030303e-05	-0.00130645164305722
0.00303030303030303	-0.13064501769371
0.0303030303030303	-1.30630505156863
0.0353614944336318	-1.52430380442527
0.0412643645231325	-1.77865652538638
0.0481525966809395	-2.07541033225702
0.0561906767234326	-2.42160919209995
0.0655705479718631	-2.82545294027141
0.0765161947148684	-3.29647853278839
0.0892889907852528	-3.845764747708
0.104193940971031	-4.48616033470181
0.121586964300955	-5.2325334142366
0.141883393123903	-6.10203619188877
0.165567890933798	-7.11437297030085
0.193206025770241	-8.29204989097409
0.22545777555901	-9.66057038701184
0.263093287889815	-11.2485193983821
0.307011270562973	-13.0874508451825
0.358260452057468	-15.2114573486266
0.418064624380279	-17.6562640652715
0.487851866301413	-20.4576645825555
0.569288644803593	-23.6491369144747
0.664319609063618	-27.2585931617795
0.775214027215834	-31.3044923698047
0.904619974772778	-35.7920253383451
1.05562756868183	-40.7107064398117
1.23184275699972	-46.035236320802
1.43747342622692	-51.7315035675469
1.67742988248056	-57.7687017888425
1.95744210592075	-64.1368582956905
2.28419657837822	-70.8673920175212
2.66549595152419	-78.0537038750887
3.1104453683388	-85.8698929297889
3.62966988709473	-94.5887628642532
4.23556819977791	-104.606932300663
4.94260870355057	-116.503298843046
5.07874497159383	-118.853030270364
5.66644638885766	-129.347052765368
6.21781977917605	-139.9480198171
6.72723756534555	-150.822980296759
7.19180814285396	-162.315962618901
7.61082912423221	-175.055961108336
7.98524448789037	-190.095316074296
8.31715614774751	-208.884227696772
8.60941379861384	-232.216393083754
8.86528886728766	-257.557725798299
9.12876864079973	-283.405680297352
9.30225354230619	-297.792392621244
9.44954565049732	-308.056937634642
9.8423219000547	-328.631773497927
10.3265157340375	-346.112938696022
10.9281762165121	-362.502267306786
11.1538367357765	-367.887681546301
11.944927017124	-385.170111622107
12.6452525058834	-399.48035680596
13.258716808197	-411.892600618263
13.7913958585879	-422.998090516802
14.2505629023546	-433.316495513611
14.6439666269716	-443.515858693208
14.9793279514036	-454.756851439353
15.264012303789	-469.645336529809
15.5048350606474	-495.047049432581
15.707963267949	-540
